Customer Review,Emotion
pesan warna merah warna hitam udaj konfirmasi chat,4
kirim cepat barang tidak sesuai ekspektasi,4
pakai normal menit volume suka lihat riview barang nasib barang promo,4
plastik buka barang tidak segel nya warna biru nya warna hitam,1
kirim estimasi cantum,1
coba copot kanan coba baik coba pakai copot,1
segel beda segel sein seller kurang paham instruksi barang repack,1
kirim nota beli tidak kasih,1
tidak kartu garansi alas resmi tidak kartu garansi aduh bohong banget teman sales samsung dus letoy banget robek kurir logika bubble wrap tebal dus robek bubble wrap tidak robek tidak headset cas tidak plastik kertas bawa pakai kertas tipis kayak hvs glossy kayak kotak bikina chat jual tidak selesai handphonenya sih tidak lecet baret apa moga awet asli,1
ribet layan kecewa,4
penyok parah tidak layak jual sobek parah beli kasih jelek bang,4
kecewa barang terima segel samsung buka sana plasti segel kartu byu buka segel pelaatiknya parah layar sidik jari tinggal buka curiga curang toko barang mukin tukar kepala carger kabel hati toko waspada detail jelas tidak bilang tidak kakak samsung asli sesuai bicara samsung segel tulis terima segel rusak kurang baik pokok toko barang bekas,4
mudah copot dasbord lem tidak kuat,1
barang rusak kak servis,1
pakai sebentar patah,4
tidak tempel susah tempel dashboard,1
cepat rusak,4
bahan konstruksi tidak kuat mudah patah,1
seller slow response step last mute official store butuh maks barang order terima,4
micro rusak coba tingkatkn kualitas,4
tidak fungsi baik,1
minggu tidak fungsi,4
layan kurang cepat ramah,1
senang barang cepat bagus bulan rusak tidak pakai,4
sebentar pakai patah pikir besi plastik,4
belah hidup sebentar mati panas kayak korsleting,1
mati belah kecewa pedahal kayak percaya,4
brgnya nyala belah tidak charge garansi tukar parah tidak nyala kduanya gila kapok buangin uang,4
kirim charger tidak fast charging,1
pakai rusak,4
pcs pakai jam panas tidak fast charging buang tong sampah langsung,4
desain ergonomis gampang pakai,2
barang sesuai bagus,2
desain ergonomis tekstur empuk bayi tenang gampang pakai,2
gampang pakai tekstur empuk,2
mantap sih suka terima kasih seller kirim nya terima kasih toko dia,2
seller responsif barang baik sesuai harga sambung kurang pas saran beli warna gelap sambung matras tidak overall puas terima kasih seller,2
bahan alami tidak picu alergi bahan awet aman bayi,2
barang bagus packing rapi aman harga murah pegiriman cepat terima kasih seller,2
aman bayi terima kasih,2
produk oke packing bagus kirim cepat,2
respon proses cepat kirim toko rekomendasi,3
barang sesuai pesan gambar etalase jelas jual puass aman bayi,2
proses cepat kirim cepat promo terima kasih seller,2
kirim cepat rapi terima kasih,3
kirim cepat admin ramah langgan depan,2
ukur pas cepat serap tidak lecet bonus terima kasih ya,2
barang sesuai pesan kualitas bagus baik mantap packing oke seller ramah kirim cepat fast respons recommended seller pokok,3
ukur pas cepat serap tidak lecet langgan harga murah kasih sample susu sukses seller,2
trimkasih bonus nya,2
barang terima sesuai pesan top markotop juragan mantap pakai nya juragan terima kasih juragan,2
produk bagus ukur pas original,2
kualitas barang bagus harga worth the uang bahan nya halus tidak gatal istri,2
korset mantap tidak gatal tutup perut sepenuh tidak lepas duduk,2
respon cepat barang cepat terima kasih,2
nyaman bagus turun size l kemarin beli size l mama pakai nyaman terima kasih mamaway,2
nyaman bantu kecil perut lahir,2
enak banget pakai caesar pakai duduk nyaman tidak bikin sakit rekomen pokok nya,2
sesuai ekspetasi,2
packing supeeerr rapi aman rumah terima kasih seller lancar usaha,2
mantulllll tidak picu alergi bahan alami aman bayi bahan awet,2
packing aman puas terima kasih seller sukses,2
kirim cepat respon jual baik packing banget terima kasih seller,2
terima kasih layan baik cepat senang belanja moga sukses tokopedianya,2
langgan packing amaannnnnnn,3
puas blnj besok beli peking bagus free kardus bubble didlamnya trimksih,2
barang sesuai kirim cepat,2
baik packing aman kirim cepat,2
faster better cheaper,2
anak lahir setia pakai suka,3
paket selamat moga cocok,2
bahan alami melembabkan kulit bayi aman kulit bayi picu alergi jual ramah,2
thankyou sesuai pesan emas cepat,2
langgan beli transpulmin baby toko menarini health cantik produk respon toko cepat transpulmin baby cocok kulit bayi cepat reda flu batuk bayi menngunakan bahan alami melembabkan kulit bayi aman kulit bayi bahan awet tidak picu alergi pokok mantap deh,3
bahan alami aman kulit bayi lengket picu alergi melembabkan kulit bayi bahan awet packaging rapi packaging aman respon jual top proses pesan cepat jual ramah bange,2
bahan alami melembabkan kulit bayi bahan awet aman kulit bayi lengket picu alergi proses pesan cepat jual ramah respon jual top packaging aman packaging rapi,2
bahan alami picu alergi bahan awet,2
sesuai deskripsi aman kulit bayi melembabkan kulit bayi picu alergi lengket,2
barang orisinal bagus pakai bayi lahir kirim nya lamaaman kulit bayi bahan alami lengket melembabkan kulit bayi picu alergi packaging aman,2
packing super aman rapi kaleng kardus lapis bubble wrap tebal kaleng nya kardus jadi ragu aman tidak pesan susu pakai jasa kirim reguler pakai instan alhamdulillah tidak penyok pesan kaleng sukses seller,2
baik exp kemas baik susu babel warp dikardusin kardusin oke terima kasih,2
mantap dikardusin babblewrap murah,3
kirim cepat packing rapi,2
produk original harga murah packing bagus kirim cepat,2
mantaaappp langgan,3
nyaman pakai kualitas bahan bagus gerak maksimal,2
bahan tebal nyaman pakai,2
kain lembut stretchy hooknya tarik celana gede sesuai ukur perut all size pas bahan tebal pakai tidak terawang,2
nyaman pakai gerak maksimal kualitas bahan bagusbkn legging tipis mantap,2
bahan enak bagus nyaman,2
bahan bagus adem,2
nyaman pakai kualitas bahan bagus,2
nyaman pakai gerak maksimal kualitas bahan bagus,2
suka bahan model harga jangkau,2
sesuai pesan bahan halus kayak adem,2
thankyou seller bahan adem cocok anak anak sengaja ambil size gede biar pakai,2
barang bagus kirim cepat,2
bahan nyaman adem senang harga worth it diskon,2
bagus sukakakkk kali order bahan bagus adem nyaman harga promonya mantulll,3
bagus lembut,2
baju bagus bahan adem oke,2
puas beli cepat packing rapi hadiah,2
muas bisa alhamdulillah hadiah,2
kirim cepat packaging aman langsung kasih member vip terima kasih abbot harga dtoko cabang sama pusat,2
suka produk abbott indonesiapackingan bagus,2
barang rapi proses cepat,2
produk bagus original kirim nya bagus order besok langsung tks,2
packing rapi aman tuju hadiah,2
x nya beli puas packing rapi kirim cepat respon jual cepat tidak dapt free apa tidak harga murah,2
emas okepenjual responnya bagusharga sahabat antar cepat puas belanja,2
barang sesuai pesan pengirimancepat emas okey terima kasih,2
ukur pas cepat serap tidak lecet,2
packing rapi kirim lumayan cepat,2
kirim lumayan cepat suka tidak salah ukur,2
muas cepat,2
produk sesuai pesan,2
bahan nyaman nyaman punggung beban sebar rata desain ergonomis gampang pakai jual ramah bahan fleksibel,2
bahan nyaman nyaman punggung nyaman punggung desain ergonomis desain ergonomis beban sebar rata beban sebar rata gampang pakai gampang pakai bahan fleksibel jual ramah proses pesan cepat proses pesan cepat packaging aman packaging rapi packaging rapi respon jual top,2
bahan nyaman nyaman punggung packaging aman gampang pakai packaging rapi bahan fleksibel jual ramah desain ergonomis proses pesan cepat,2
bagus nyaman baby worth it harga bahan nyaman desain ergonomis nyaman punggung gampang pakai beban sebar rata bahan fleksibel proses pesan cepat jual ramah packaging aman packaging rapi respon jual top,2
nyaman punggung jual ramah,2
bahan nyaman nyaman punggung gampang pakai,2
gampang pakai nyaman punggung,2
bahan nyaman beban sebar rata bahan fleksibel gampang pakai desain ergonomis nyaman punggung,2
sesuai order model bagus nyaman cepat aman,2
barang terima kondisi baik packing aman terima kasih,2
bahan nyaman nyaman punggung desain ergonomis beban sebar rata proses pesan cepat,2
bagus cepat,2
bahan nyaman nyaman punggung gampang pakai desain ergonomis beban sebar rata,2
mantap barang,2
bahan nyaman jual ramah nyaman punggung packaging aman,2
produk sesuai deskripsi normal no minus ekspetasi fitur fungsi baik packing aman harga jangkau seller slow respon,2
produk sesuai deskripsi fitur fungsi baik takut ya ulas banyak penyok pas sampee aman gaiss checkoutnya bubble wrap aman barang bagus lumayan kokoh harga murah lampu terang makasiih seller senang banget,2
fitur fungsi baik sayang tripod penyok kaca ringlight retak pas kirim ya overall alat fungsi baik,2
produk sesuai deskripsi fitur fungsi baik ukur sesuai bahan bagus ekspetasi,2
seller ramah responsif order bayar langsung kirim kirim kain bagus green screen fungsi baik terima kasih,2
kain green screen nya sesuai deskripsi kain tipis tidak pakai baik,2
bebas bahan kimia proses cepat hemat listrik boros listrik muat gampang bawa bawa bahan kokoh gampang pakai jual ramah proses pesan cepat packaging aman packaging rapi respon jual top,2
produk bagus harga ramah dompet tongkat sisi gosok kotor kaca sisi sapu kotor,2
produk nya oke kaca bersih karet nya oke kain bersih nya oke sih kaca pasang,2
admin super responsif cartridge fungsi baik sayang banget bintang,2
mantap harga miring kirim hari langsung sampee packing aman rapi expired terima kasih,2
jual baik tolong bungkus kardus aman tanda paket larang ditimpah jemur isi film kamera,2
toko alat ukur repeater oke nih layan responsif cepat kirim aman produk drone fpv si lumayan santai main camera udara fine tuning posisi stabil bobot ringan waspada tiup angin berisik drone tello gue lenyap bawa angin kencang bukit sibea bea enjoy main this cheap drone terima kasih bos,2
best seller terima kasih kirim cepat senang mes terima kasih,2
mantap mudah an awet ya barang sesuai gambar packingnya aman produk sesuai deskripsi,2
cocok sih layar handphone cepat kotor kena keringat gara gara main game pakai telepon cair bersih bening semprot bentuk embun tidak bau bentuk alat compact kilas vape ukur awkward simpan saku tidak tidak kirim cepat overall puas belanja barang,2
barang nya sesuai deskripsi foto bersih coba bebas ongkos kirim cepat terima kasih tokopedia seller,2
cepat kirim coba produk sesuai deskripsi praktis bawa mana tidak layar handphone kotor brminyak,2
alhamdulillah kirim tidak pecah aman tuju,2
bagus kirim rapi tidak sameday ya kemarin day suka jual sesuai ekspetasi,2
bagus banget seller baikbgt tolong kirim buru kado langsung kirim hasil cetak foto bagusbgt,2
bagus kuat kokoh tidak sejajar lurus foto kaki bawah naik handphone nya overall okee,2
kualitas bagus pengirman cepat layan baik terima kasih,2
isi lengkap tidak patah dus rakit fungsi baik,2
harga flash sale kualitas barang nya bagus struktur nya kokoh smartphone nya,2
barang layan cepat packing aman barang sesuai deskripsi terima kasih sukses ya,2
gimbal cocok iphone handphone flagship milik stabilisasi bagus gimbal tambah support stabil samsung note fungsi baik catat tidak casing casing bantal pad nya lepas foto fungsi zoom fungsi baik fungsi mode video kamera fungsi baik ganti kamera fungsi baik handphone murah xiaomi note gambar goyang ketimbang pakai handphone flagship stabilisasi tongkat tongsis panjang tidak rekomendasi jalan hasil tidak stabil tongsisnya maju hasil tidak banget stabil,2
barang layan cepat packing aman barang sesuai deskripsi terima kasih sukses ya,2
produk sesuai deskripsi fitur fungsi baik packing sederhana kreseknya jebol but over all barang fungsi baik terima kasih recomended seller,3
antar packaging rapi barang kondisi bagus,2
mantap sesuai normal moga awet batrainya cristiano ronaldo langsung include,3
paket sesuai pesan remote shutter nya fungsi baik tidak ribet pakai praktis bawa mana,2
terima kasih barang sudahsampai bagus guna banget sih kirim cepat,2
kirim cepat emas aman mudah pasang bonus backgroundnya hasil foto muas tidak tahan bahan copot pasang ulang kali bagus muas,2
barang rumah tidak rusa kirim coba muas terima kasih,2
senang produk paket rapi tidak cacat recommended,2
kirim cepat harga murah kualitas oke plastik foto keluar plastik bungkus kain lembut ukur mudah bawa,2
respon kirim cepat rekomen belanja toko,3
respon seller baik proses kirim baik kurir kirim cepat produk sedia moga cocok pakai,2
senang produk packingnya tidak dilakban lakban masuk plastik pack,2
barang kondisi prima sampai cepat hari terima kasih seller,2
produk sesuai deskripsi pasang mudah kualitas gambar bagus pakai aplikasi v pro,2
kendala normal terima kasih respon toko cakap baik,2
barang oke kirim konfirmasi butuh packing tidak tidak pakai buble,2
beli sayang kabel tidak sesuai beli kabel produk oke fungsi baik terima kasih,2
barang fungsi baik kendala pengoprasian jam mncba moga awet,2
pesan jam jam kurang barang pakai gosend instan potong gosend instan ribu bayar harga refill instaxnya thankyou kakak,2
x beli toko puas adminnya baik butuh cepat response terima kasih,3
pesan sama packing baik suapaya aman bubble wrap ya pakai grab express masuk kantong kurang aman produk bagus tidak rusa respon jual cepat,2
transfer jam barang cepat banget ya harga go send mahal recommended seller nih guys terima kasih ya sis moga diskon,2
respon cepat gosend pamulang cepat andal butuh kualitas okeee banget harga hasil muas terima kasih youuu,2
jual jaga kualitas barang kirim cepat kali pesan terima kasih ya,3
beli paket standnya kupang ntt buru free ongkos kirim wkwk kain tipe kasar tangan cocok pakai green screen tidak gampang robek kotor pakai rekam video ngejreng pas beli standnya lupa beli jepit,2
green screen bahan tebal positiveie bag bagus warna hijau cerah oke green screen,2
barang kirim mantap bahan tebal tahan air cocok air seller fast respon terima kasih,3
lumayan bagus sesuai hrga ya tipis hitam bagus moga tidak rembes dpake hujan,2
kualitas mantap kotor gores uji coba aman kirim cepat tidak tunggu pokok best recomend,3
kualitas barang sesuai harga bagus bagi pasang kepala pegang ponsel tekan kepala mur nya,2
tripod kualitas produk sesuai deskripsi packingnya aman sayang tidak tengah tidak pasang tidak ngait aluminium lepas tidak tahan beban handphone lem pakai terima kasih si tokopedia toko kait moga lancar usaha overall bagus,2
bagus tripod nya kokoh emas aman rapi pokok senang banget terima kasih tokopedia,2
lumayan guna bayar ongkos kirim ribu kirim cepat kualitas harga handphone oke tidak angin kencang material harga nya dslr tidak rekomen,1
terima packingnya rapi tebal bungkus double buble warping aman isi jual fast respon fast delivery positif job terima kasih agan jual abang kurir ramah,2
respon admin oke ekspedisi kurir aman packing ergonomis selamat tuju minus tidak banding barang sesuai foto testimoni harga barang sesuai baterai normal ya juragan,2
packing bagus reson jual cepat baterai coba fungsi normal ngerekam video ngedrop auto kamera mati cas moga normal,2
kirim cepat packaging oke seller ramah recommended sih kali kali beli kualitas oke mantap min tingkat,3
seret padu produk original pakai kuat masuk overall puas produk bahan finishing bagus haturnuhun,2
barang aman rapi mantap juragan bonus the bast pokok wajib blanja olshop boz terima kasih barang,3
produk baik kemas rapi kedap sesuai deskripsi cacat harga produk tawar wajar response seller cepat kirim relatif cepat terima kasih sukses,2
kemas bubble wrap rapi kardus penyok arm bracket nya baik langsung pasang tripod kokoh produk sesuai,2
pro harga kaget flash sale respon seller cepat proses konstruksi nya logam kecuali mic holder con base plate tipis baut ball head tidak presisi ganti modif baut konektor arm united kingdom x kurang compactible holder handphone kurang handphone berat suka jatuh posisi hadap,2
packing kemas baik aman order sesuai terima komplit terima kasih moga batere awet,2
tes baterai compatibel pakai dslr,2
mantap barang tidak kecewa sumpah sony a ku awet btrenya btre orisinal,2
mantap harga kualitas banding worth it battery orisinal nya by the way beda durasi battery nya beda bas menit harga beda ratus ribu mending pakai battery powerextra beli,2
nanti barang cek kondisi baterai aman charger aman all aman terima kasih,2
plastik tebal desain kokoh langsung pakai zoom telepon genggam stabil mudah an awet,2
sesuai harga layan cepat dropshiper bantu terima kasih kakak,2
kain tebal murah manfaat tutup latar zoom meeting kirim cepat terima kasih,2
luarbiasaaa x beli toko jual erti butuh butuh urgent minggu dihandle libur pakai sameday sampai ekspress jaksel bekas puji tuhan terima kasih sok much seller kurir sameday gbu,3
mantap hijau terang sayang kelipet kotak kotak tau ngelurusinnya setrika kayak lengket,2
sekian kali pesan green screen puas layan produk,3
seller ramah kirim cepat barang mantap positif toko,2
tidak kecewa toko pokok urus videografi fotografi senang belanja,2
flash simple atur harga jangkau mula oke sayang pro hehe,2
kamera bagus kirim cepat jual ramah suka belanja,3
kamera fungsi kualitas gambar sesuai harga ya kamera anak jenis sayang kabel kotor bekas coba bersih tidak,2
jakarta bandung butuh malam packing nya mantap pack nya rapi tidak lecet suara nya enak banget rekam fingerstyle akustik tau mantap pokok,2
proses kemas kirim lumayan cepat packaging bubble wrap tipis jakarta aman dus penyok kualitas barang aman fungsi compatoble cam iphone apps tambah dengar hasil rekam copot mic,2
barang original cek asli coba fungsi baik kirim pos indonesia gila cepat nya ampun tidak obat beli sabtu purwokerto minggu gilaaaaa cooooy ekspetasi fitur fungsi baik produk sesuai deskripsi suara bagus jernih,2
alhamdulillah barang tanggal isi dus instruction manual book kartu garansi stiker boya tas boya perangkat mic batereinya jack adaptor kayak koneksi amplifier,2
kualitas produk bagus butuh ngecharge hubung lampu cahaya tidak rata pakai ringlight ok ringkes bawa mana,2
puas barang sesuai harap kualitas bahan bagus kokoh response jual baik cepat terima kasih juragan sukses ya,2
maaf boxnya gasempet foto packingnya rapi bre pakai bubble wrap tebal aman guncang bentur isi kokoh harga murah layan baik jual gila sih pokok juara sih build nya kokoh besi kontrol sulit by the way control siku biasa sih enak,2
tripod mantap pakai sesuai butuh ygbsederhana taro handphone kamera suting foto sederhana mumpuni budget fits the function keren,2
tripod sturdy ringan manual seller fast response,2
kualitas bagus kaki kaki tripod kuat bahan tas bagus tebal tidak mudah sobek,2
sip barang sesuai bahan spundbond pesan ukur sobek overall positif terima kasih impodio,2
harga kualitas spundbondnya bagus packingnya rapi tidak kusut kain,2
produk sesuai deskripsi lipat tidak mudah hilang setrika lipat foto,2
pesan sesuai warna bahan tipis ya pakai foto tembus kualitas sesuai harga sih,2
barang sesuai kualitas oke rekomendasi seller nih,3
lucu banget warna recommended harga murah tidak murah next order,3
barang suka barang nya kurir ramah,2
murah kualitas bagus nyaman pakai,2
terima kualitas moga awet bagus terima kasih alls,2
lumayan bagus isi bahanny karet lentur pas tangan,2
barang sesuai packing aman cepat,2
bagus suka banget next order,3
bahan jepit bagus awet pakai tidak mudah rusak,2
beli awet tahan tidak gampang rusak beli hilang dipinjem tidak kembali,3
order harga murah emas super aman tidak rusak terima,3
bagus kencang sayang patah,2
barang bagus kak tahan,2
warna lucu lembut kulit proses pesan cepat,2
gampang pakai lembut kulit proses pesan cepat jual ramah warna lucu barang awet respon jual top packaging aman packaging rapi,2
warna lucu lembut kulit gampang pakai langgan puas layan barang orisinal bagus sukses ya,2
warna lucu barang sesuai cepat,2
barang sesuai deskripsi kirim sesuai harap terima kasih,2
oke,2
tekstur keras hasil awet benar waterproof gampang pakai gampang bawa bawa proses pesan cepat jual ramah packaging aman packaging rapi respon jual top,2
gampang bawa bawa hasil awet packaging aman gampang pakai,2
tekstur creamy gampang pakai packaging aman,2
gampang pakai gampang bawa bawa packaging aman,2
tekstur keras hasil tebal gampang pakai gampang bawa bawa packaging aman proses pesan cepat,2
gampang pakai packaging aman proses pesan cepat gampang bawa bawa sayang pas buka patah,2
gimaba warna tidak out as much i expected overall i loved it,2
warna lembut baguus suka harga jangkau ganti warna kuku,2
warna cantik bau tidak sengat harga jangkau kirim cepat packing aman,2
ekspektasi beli drugstore harga ribu huhu serius iseng beli gara gara review bilang bagus harga ribu tidak cocok tidak sakit hati tidak tahu bagus cepat kering tidak gumpal,2
coba nya warna bagus kirim standar packing rapi tks,2
respon chat cepat recomended seller packing rapi,3
sesuai pesan,2
kirim cepat packaging rapi produk oke,2
packagingnya rapi aman harga oke bagus sesuai dekripsi,2
bagus kuteknya kirim respon jual okey sesal pesan next time order terima kasih,3
kualitas sesuai harga,2
proses pesan cepat packaging aman packaging rapi hasil matte aplikator mudah pakai terima kasih beli ah warna,2
kirim lumayan cepetttt proses paking bagus pakai dus harga pas promooo respon cepettt aplikator mudah pakai desain mewah,2
kirim cepat banget mantap sukses ya,2
aplikator mudah pakai hasil tahan hasil matte desain mewah cepat pudar bikin bibir kering packaging aman proses pesan cepat packaging rapi respon jual top,2
hasil tahan desain mewah,2
bagus hasil matte tidak kering bibir kulit gelap cocok coba pakai masker tidak jiplak lipstik sayang warnya merah kurang nyala banding lipcream matte impulse overall oke pakai over keluar warna merah nyala order,2
hasil tahan hasil matte cepat pudar packaging aman proses pesan cepat,2
hasil tahan proses pesan cepat packaging rapi respon jual top,2
original emas kirim standar siiiipplll,2
thankyou madame gie barang sesuai pesan suka,2
murah riah langsung beli cocok nih bibir nya kering kayak lumayan pelembab bibir tidak mahal,2
senang banget nya cepettttttttt,2
puasssssssssssssssssssssssss,2
oke barang nya lumayan sesuai harga,2
salah kirim barang bantu retur retur barang kirim rusak retak isi eye shadow nya tunggu retur moga bantu retur,1
barang tidak sesuai pesan mohon data barang cermat,1
barang tidak hilang ekspedisi beli pas harga promo beli harga normal huhu,4
sedih tidak gratis,4
kuas angkat patah lepas brushnya cemplung mohon cek kirim,1
expirednya bentar,4
kirim lamaaaaaaaaaaa minggu,4
kecewa batal pesan produk kirim tidak ribet admin terima pesan langsung kemas no kelas official store poin plus produk kirim sesuai pes,4
barang sampenya box terima kondisi rusak kado,4
status pesan selesai dati kemarin sore produk terima,4
barang tidak pesan selesai otomatis,4
kirim barang bekas rusak tidak terima komplain kapok banget tidak lnja,0
pesan eyeliner putih itemmm hmmmmm tolong teliti,1
jujur kecewa kirim bukam choco brown kirim sunny gold,4
kirim expired barang ganti expired nya mepet jarak tanggal expired cek kirim beli,1
kurang lengkap eyeliner milky white nya tidak,4
pesan white silver kirim white red kecewa tidak sesuai pesan,4
seller tidak tanggung,0
kirim baca note nya nya kirim warna fungsi catat,0
orgdapet barang nya bagus patah,4
rak pecah packingnya tidak aman,4
packingnya kardus laci pecah,4
pilih varian hitam kirim putih ya habis komunikasi buyer fitur chat kirim komplain malas ribet,0
gambar kenyataanya kayak main bingung maka pakai tanggung sekli kecuali naro benang pungsi sesal beli kotak,0
pesan warna putih hitam,4
expektasi ukur super mini tidak beda box kontener pasar tingkt space kelebihanya ukur lebar jengkal jempol jari jari harga lumayan mahal,0
deskripsi produk gede real terima gede,1
tidak sesuai belanja ribu an free gift tidak sesuai halaman utama,1
tidak segel packing produk nya tidak segel info admin seller chat produk tidak segel info nya klaim admin jual original cantum deskripsi beli layak pilih tidak nya kulit wajah nya,1
coba kirim,0
kirim kurang untung video unbox proses komplain nya barang bagus layan toko jelek,4
kirim,4
niat sih baik dibonusin creative planting kit kayak tidak pikir matang ngemasnya biar tidak beranta box nya alhasil barang sen kotor kena tumpah pasir,4
pesan selesai orang barang tidak terima aju komplain tunggu tidak barang nilai barang kecewa berat deh,0
tidak sesuai promonya terima buka,1
pakai masker nya kulit alergi merah bengkak bingung,4
beli kali kecewa segel buka masker crumpled beli hitam tidak benar masker kotor,4
masker jahit lem lepas,1
kurang pas wajah kayak kurang karet sakit,1
pesan putih hitam gilir kembali sih tukar putih ongkos kirim tidak tanggung bohong bilang salah,0
kualitas turun sambung mudah sobek,1
tidak kendala barang rumah banget molor estimasi,0
kemas pakai plastik mudah mangap rawan bocor tidak banding harga,1
emas lambat kirim lamaaaaaa,0
barang bocor botol kosong kardus bubble wrap utuh tutup botol tidak segel jual dalih salah ekspedisi klaim asuransi lengkap minta asuransi unggah kartu tanda duduk foto produk video klaim todak tuju dana terus jual kecewa kelas official store servis,4
packing kardusnyasperti buka tidak rapi,4
beli twin pack varian sih isi penuh isi banget tepos kayak rangin kirim segel plastik tidak parah sih,0
barang proses tidak aju batal salah barang alhasil tidak cocok jerawat pakai produk,1
tidak bantu jerawat tambah,4
parah kirim barang kurang tidak percaya konsumen malas belanja hadiah free free tidak kirim,0
kualitas barang kecewa tidak tampak nama onemed,4
pesan box segel plastik buah tidak segel maksud ya beda higenitas masker,1
tali putus masuk,0
proses order,0
bau nya ganggu,0
tipis tidak masker medis kenal,4
aroma aneh tidak lemongrass beli,4
wangi tidak sesuai harap kayak bau ikan teri,0
aroma bikin pusing mual,0
wangi amis tidak merek,0
tidak aroma,0
kurang suka wangi lemon grass panas hirup,4
kualitas aroma tidak sesuai ekspektasi,4
proses,0
saran jual cek barang kirim barang tidak sesuai kirim makan,1
botol pecah paking apes banget,0
foto botol pecah barang pecah kirim toko nya tidak kirim tidak ganti barang uang,0
kecewaaaaaaa botol pecah enas banget,4
pesan imboost kids syrup kirim tablet hisap kirim negative service,0
kirim barang kirim salah maaf barang terima barang kirim ongkos kirim tanggung official store layan kayak bikin kecewa,4
kecewa barang box buka pecah botol pecah bagi isi tidak sisa,4
kirim tidak teliti barang kirim kurang buang,0
lambreta tidak rekomen mending beli store officialny parah layan senin malam order rabu sore,0
kirim lambat dana kembali jual info barang tidak uang kembali samoe tidak aksi parah,0
malas macking daftar tokocabang bro biar konsumen puas tidak bayar pegawai handle emas barang packing jelek banget,0
kirim layan officiall store,0
pakai efek tidak pakai flimty tidak asli alas,1
kecewaaa,4
bau parfum coffeenya kurang enak alat nya baret,1
pintar schedule nya tidak nyala aplikasi nya failed,4
tidak efek buang duit mending beli parfum smprot,0
barang kirim tidak remote nya tidak belanja toko kurang teliti,0
wangi tidak enak tidak isi ulang nya,4
minggu packing alas overload minggu mingguuuuu,0
wangi kurang enak,1
jujur lumayan kecewa klaim wangi mint eucalyptus bayang wangi kayak minyak kayu putih pas tidak wangi mint eucalyptusnya hidung salah cium wangi bikin eneg pusing nyegerin muak kayu putih tidak free pouch,4
aroma bikin pusing,4
aroma nya tipis,4
belanja ribut lokasi hancur beli seller tidak tanggung serah asuransi surat pemberitahuan tahun screenshoot terima raba kemas hancur kembali langsung kurir komplain jawab surat pemberitahuan tahun screenshoot asuransi ribetnya klaim asuransi,0
tidak sesuai pesan,4
barang terima kusut packing tidak rapi,4
respon admin buruk ulas akan chat robot note jual packing aman penyok exp minimal review oktober eh sengaja kirim experience juli deskripsi juli ketawa admin pt bayer menangisss,0
salep nya bikin beli tanggal eh tanggal untung salep obat keburu mati sakit mending beli toko obat,0
promo ngawur asa kejar diskon spesial mahal promo reguler,0
respon tidak koperatif,0
beli bungkus bahan plastik bungkus nya beda buka sobek,1
kecewa plastik seal tidak rapat alam semut komplain jual tidak tanggep bilang tidak semut komplain beli alas sih tidak semutin goji berrynya tidak kering packingnya penuh angin tidak seal rapat he jual lupa customer service jual salah tidak bilang maaf prihatin jual tidak peduli parah gila jarang tulis ribet beli barang simple tidak recommend urus nih toko,4
isiny hancur akar nya gingseng hancur barang,4
bungkus tidak kuat pecah,4
msker tipis kurang asa aman pndemi cocok beli pakai mhalll hrganya produk lokal kualitas,0
tipis beli tidak setip,1
bahan beda putih tidak panas kasar gatal tidak beli sesal kualitas turun beda,4
kualitas tali jelek masker nya tipis harga lumayan mahal tidak worth it,1
tipis tali benar sekendor tali tidak sih ketebalannua tebelnya kayak masker wrna biru hijau baca komen tidak percaya evo lumayan merek benar tipis banget,4
kali belanja kecewa free ongkos kirim kirim sih cepat reguler kali kirim sih cepat halu kardus penyok buka beranta buruk jenis delivery tidak sesuai aplikasi,4
tipis kaku pakai kurang nyaman,4
sungguh kecewa beli masker produk isi ya dos pieces pieces masker tidak tali tidak mesti mohon perhati tks,4
box tidak segel masker dalam tidak bungkus plastik ragu masker higienis steril,1
dus robek buka kemasannyaa,1
jujur ragu box tidak plastik kalah sensitif ya higienis sih,1
kecewa pesan barang hitam kirim nya masker medis karet warna hijau tidak ya layan wkwk,4
jual tidak perhati catat beli salah beli,0
warna kuning samar surat pemberitahuan tahun warna putih kecewa tidak surat pemberitahuan tahun gambar kotak,4
tipis tali earloop longgar,4
masker tip beli,0
wangi wangi peppermint tidak sesuai pesan beli botol,0
cair tidak cocok xiaomi f hancur diffuser nya cair kandung oil korosi material f garansi diffuser nya void parah ah,4
wangi bikin enek pusing,4
salah kirim barang tidak sesuai skripsi,1
barang tidak sesuai kasih masker murah hrganya,1
proses kirim tidak recomended cepat vitamin pandemic kayak,1
kirim butuh urgent,0
kurang teliti kira produk asli ex australia ex kalbe kemas label merek bikin misleading tidak worth it ribu pcs ex impor ribu pcs tidak recommend,1
deh beli batal ganti alamat hebat seller tolak batal konfirmasi,1
layan buruk tidak harga customer malas belanja,0
proses kirim lambat balas chat lambat banget cancel tidak,0
super kecewa botol pecah bikin tangan luka chat jual salah kurir bikin komplain susah tidak divideoin lihat packingnya pakai bubble wrap tipis wajar pecah kotak longgar ngandelin bubble wrap kappk belanja paksa cari toko merek butuh vitamin,4
kali kecewa program promonya kurang jebak solusi keluh kecewa,4
